place,url,name,note,address,description,insee,lat,lon,date,rainw_mean,tw_mean,lat_h,lon_h
Lille,https://www.booking.com/hotel/fr/grandhotelbellevue.fr.html,Grand Hotel Bellevue - Grand Place,8.3,"5, rue Jean Roisin, Centre de Lille, 59000 Lille, France","Situé sur la Grand-Place, dans le Vieux-Lille, le Grand Hotel Bellevue - Grand Place occupe un bâtiment à l'architecture flamande. Ses chambres disposent d'une salle de bains en marbre et de mobilier d'époque. La station de métro Rihour est accessible à 100 mètres. Vous pourrez rejoindre le centre de conventions Le Nouveau Siècle en 2 minutes à pied et le Lille Grand Palais se trouve à 1,4 km.

Cet hôtel a été rénové en 2018. Toutes les chambres sont équipées de la climatisation, de la télévision par satellite et d'une connexion Wi-Fi gratuite. Élégantes et insonorisées, elles comprennent un minibar. Certaines disposent d'un plateau/bouilloire. Le personnel se tient à votre disposition 24h/24.

Vous aurez droit à un petit-déjeuner buffet copieux tous les matins. Vous pourrez déguster des cocktails au bar Le Windsor et trouverez des restaurants à 50 mètres.

Le centre historique est accessible en 5 minutes à pied et la gare de Lille-Flandres se trouve à 900 mètres. Le parc du Bois de Boulogne et la Citadelle vous attendent à 1,5 km tandis que l'aéroport de Lille-Lesquin se situe à 11 km. Des salles de réunions sont à votre disposition sur place. Vous trouverez un parking public à 100 mètres. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.6365,3.06228
Lille,https://www.booking.com/hotel/fr/amp-spa-oceania-les-augustins.fr.html,Hotel & Spa Oceania Lille Les Augustins,8.4,"37 Rue du Molinel, Centre de Lille, 59800 Lille, France","L’établissement Hotel & Spa Oceania Lille Les Augustins bénéficie d’un emplacement de choix dans le centre de Lille. Il possède une connexion Wi-Fi gratuite, un restaurant, un bar et des hébergements dotés de la climatisation. Cet hôtel 4 étoiles propose un spa et centre de bien-être. Cet hôtel comprend une piscine intérieure, un sauna et un service d'étage.

Tous les hébergements proposent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Vous profiterez aussi d’un coffre-fort.

Un petit-déjeuner continental est servi sur place.

Parlant allemand, anglais, espagnol et français, le personnel de la réception ouverte 24h/24 se fera un plaisir de vous aider à tout moment.

Vous séjournerez à proximité de ces lieux d’intérêt : Gare de Lille-Flandres, Grand’Place de Lille et Zénith de Lille. L'aéroport le plus proche (Aéroport de Lille - Lesquin) est à 9 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63479,3.0692
Lille,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html,Moxy Lille City,8.2,"3, Rue Jean Bart, Centre de Lille, 59000 Lille, France","L’établissement Moxy Lille City bénéficie d’un emplacement idéal dans le centre de Lille. Il propose une connexion Wi-Fi gratuite, une salle de sport, une terrasse et des hébergements dotés de la climatisation. Cet hôtel 3 étoiles propose un bar. Un parking privé est disponible sur place.

Les hébergements disposent d’une télévision à écran plat. Vous bénéficierez d'une salle de bains privative dotée d’une douche, d'articles de toilette gratuits et d'un sèche-cheveux.

L’établissement Moxy Lille City sert un petit-déjeuner buffet ou continental.

Le personnel de la réception parle anglais et français.

Vous séjournerez à proximité de ces lieux d’intérêt : Maison Coilliot, Printemps et Hospice Gantois. L'aéroport le plus proche (Aéroport de Lille - Lesquin) est à 7 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.62806,3.06335
Lille,https://www.booking.com/hotel/fr/why.fr.html,Best Western Premier Why Hotel,8.5,"7 bis Square Morisson, Centre de Lille, 59000 Lille, France","Doté d’un bar, d’une terrasse meublée, d’une connexion Wi-Fi gratuite et d’une réception ouverte 24h/24, l’hôtel design Best Western Premier Why Hotel se situe au cœur de Lille, à 200 mètres de la Grand Place et à 400 mètres du centre de conventions du Nouveau Siècle. 

Affichant une décoration élégante et contemporaine, les chambres sont revêtues de parquet. Elles comprennent également un bureau, une station d’accueil pour iPod, une télévision par câble à écran plat, un minibar gratuit et une machine à café. 

Un petit-déjeuner buffet est servi tous les matins dans le salon commun ou dans le confort de votre chambre. Lors de votre séjour, vous pourrez profiter d’un ascenseur, de journaux gratuits et d’une blanchisserie. Des chambres adaptées aux personnes à mobilité réduite sont également disponibles.

La station de métro Rihour (ligne 1) est à 200 mètres, tandis que la gare Lille-Europe est à 1 km. Un parking privé payant est disponible à proximité, sous réserve de disponibilité. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63419,3.06136
Lille,https://www.booking.com/hotel/fr/hotel-lille-euralille-hilton-affiliate.fr.html,Hilton Lille,8.2,"335, boulevard de Leeds, Centre de Lille, 59777 Lille, France","L’Hilton Lille vous accueille en face de la gare de Lille-Europe, proposant des liaisons directes vers Paris et Londres. L’hôtel se trouve à 1,6 km du parc des expositions Lille Grand Palais et à 1,8 km du centre de conventions du Nouveau Siècle. L’établissement dispose d’une salle de sport et d’une connexion Wi-Fi haut débit gratuite.

Toutes les chambres et suites sont luxueuses et spacieuses. Chaque logement offre une vue panoramique sur la ville et comprend une télévision. Leur salle de bains privative est pourvue d’une baignoire et d’une douche.

Le restaurant Europa sert des plats traditionnels et régionaux français à la carte et sous forme de buffet. Au bar Le Copper sur place, vous pourrez vous détendre en savourant un verre dans un cadre chaleureux et apaisant.

Vous séjournerez à seulement 10 minutes à pied du Vieux-Lille et à 20 minutes de marche du palais des Beaux-Arts. L’Hilton Lille est situé à 9 km du stade Pierre-Mauroy. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.6399,3.07564
Lille,https://www.booking.com/hotel/fr/hotel-balladins-superior-lille-centre.fr.html,Hotel Chagnot,8.1,"24 Place De La Gare, Centre de Lille, 59800 Lille, France","L'Hotel Chagnot est situé dans le centre-ville de Lille, juste en face de la gare de Lille-Flandres et à 10 minutes à pied de la gare de Lille-Europe. L’établissement propose des hébergements modernes et une connexion Wi-Fi gratuite. Les centres de conventions Nouveau Siècle et Lille Grand Palais se trouvent à 1 km.

Tous les hébergements insonorisés comprennent une télévision par satellite à écran plat et 1 salle de bains privative pourvue d’une douche.

L'Hotel Chagnot sert un petit-déjeuner express à emporter.

L’aéroport de Lille-Lesquin est implanté à 8,8 km de l’hôtel. Le musée du Palais des Beaux-Arts se trouve à 15 minutes à pied de l'hôtel. Vous rejoindrez les grands magasins Printemps et Galeries Lafayette en 10 minutes de marche, tandis que l’opéra de Lille vous attend à 450 mètres. Le stade Pierre Mauroy est accessible en 16 minutes de route. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63613,3.06939
Lille,https://www.booking.com/hotel/fr/okko-hotels-lille-centre.fr.html,OKKO Hotels Lille Centre,8.6,"13 Rue d'Amiens, Centre de Lille, 59800 Lille, France","Situé à Lille, l’établissement OKKO Hotels Lille Centre possède une salle de sport, un salon commun, une terrasse et un restaurant. Cet hôtel 4 étoiles propose une connexion Wi-Fi gratuite, un service d'étage et une réception ouverte 24h/24. Vous pourrez prendre un verre au bar sur place.

Les hébergements comprennent la climatisation, un bureau, une machine à café, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, continental ou végétarien est servi sur place.

L’établissement OKKO Hotels Lille Centre comporte un centre d’affaires et un sauna.

Vous séjournerez à proximité de ces lieux d’intérêt : Hospice Gantois, Printemps et Gare de Lille-Flandres. L'aéroport le plus proche (Aéroport de Lille - Lesquin) est à 9 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63405,3.06404
Lille,https://www.booking.com/hotel/fr/lille-europe.fr.html,Hotel Lille Europe,8.1,"avenue Le Corbusier, Centre de Lille, 59777 Lille, France","L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade Pierre-Mauroy. Il propose une réception ouverte 24h/24 et une connexion Internet gratuite.

Présentant une décoration colorée, les chambres sont insonorisées et disposent d'une télévision par câble. Leur salle de bains privative est pourvue d'un sèche-cheveux. Toutes les chambres sont desservies par un ascenseur.

Un petit-déjeuner buffet est servi tous les matins dans la salle prévue à cet effet. Cette dernière est dotée d'un micro-ondes et d'une vue panoramique sur les environs.

L'établissement est accessible par l'autoroute N356. Vous séjournerez à 750 mètres de l'Opéra de Lille, à 10 minutes de marche de la cathédrale Notre-Dame-de-la-Treille, à 1,1 km du centre de conventions Nouveau Siècle et à 1,3 km du Grand Palais. Un parking privé sur place est disponible uniquement sur demande. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63938,3.07578
Lille,https://www.booking.com/hotel/fr/hermitagegantois.fr.html,"L'Hermitage Gantois, Autograph Collection",8.4,"224 rue Pierre Mauroy, Centre de Lille, 59000 Lille, France","Doté d'un spa sur place, l'établissement 5 étoiles L'Hermitage Gantois, Autograph Collection est installé dans un élégant bâtiment datant du XVème siècle, au cœur de Lille, à 5 minutes à pied de la Grand'Place. Vous rejoindrez la gare de Lille-Flandres et le centre de congrès Lille Grand Palais à 800 mètres.

Toutes les chambres comprennent la climatisation, une connexion Wi-Fi gratuite, une télévision par satellite, un minibar et une salle de bains privative.

L'Hermitage Gantois, Autograph Collection propose un petit-déjeuner buffet tous les jours, que vous pourrez prendre dans votre chambre sur demande. L'établissement comporte une brasserie servant une cuisine régionale dans une ambiance décontractée, un piano-bar et un restaurant gastronomique qui prépare des plats de saison. 

Sur place, vous bénéficierez d'une bibliothèque et d'un spa. Accessible gratuitement pour certaines chambres, le Spa by Hermitage Gantois compte une piscine intérieure et un hammam. Vous trouverez aussi 7 salles de réunion de 20 à 200 m². 

Vous séjournerez à 250 mètres de la station de métro Mairie de Lille, à 10 minutes à pied de la vieille ville de Lille et à 500 mètres du musée des Beaux-Arts. Enfin, vous rejoindrez la gare de Lille-Europe à 1,2 km de l'établissement L'Hermitage Gantois, Autograph Collection. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63133,3.06812
Lille,https://www.booking.com/hotel/fr/expressbyholidayinnlille.fr.html,Holiday Inn Express Lille Centre by IHG,8.1,"75 Bis Rue Leon Gambetta, Centre de Lille, 59000 Lille, France","Situé au cœur de Lille, cet hôtel est à 350 mètres du palais des Beaux Arts et à 9 km du stade Pierre Mauroy. Le centre de conférences Nouveau Siècle se trouve à 900 mètres de l’établissement, et le Grand Palais de Lille est à 2 km.

Les chambres de l’Holiday Inn Express Lille Centre sont équipées d’une télévision à écran plat, d’un téléphone, d’un sèche-cheveux et d’un nécessaire à thé et café. Toutes les chambres sont desservies par un ascenseur. Une connexion Wi-Fi est accessible gratuitement.

L’hôtel sert un petit-déjeuner buffet tous les matins.

L’Holiday Inn Express Lille Centre met à votre disposition une réception ouverte 24h/24 ainsi qu’un parking souterrain sécurisé (sous réserve de disponibilité). L’hôtel propose également une salle de réunion et un service de nettoyage à sec.

La station de métro République Beaux Arts est la plus proche et offre un accès direct aux gares Lille Europe et Lille Flandres. L’hôtel est situé à 800 mètres de la grand place et à 1,5 km de la citadelle de Lille.

Type de demande : rubrique « À savoir »
Notre parking souterrain ne peut pas être réservé à l’avance et sa hauteur maximale est de 1,90 m. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63073,3.05809
Lille,https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.fr.html,ibis Styles Lille Centre Gare Beffroi,8.0,"172 Rue Pierre Mauroy, Centre de Lille, 59000 Lille, France","L’ibis Styles Lille Centre Gare Beffroi vous accueille dans le centre-ville de Lille, à 600 mètres des gares de Lille-Europe et de Lille-Flandres. Le centre des congrès Lille Grand Palais et le complexe Nouveau Siècle se trouvent à 1 km.

Toutes les chambres comprennent une télévision à écran plat, une connexion Wi-Fi gratuite et une salle d’eau privative.

Chaque matin, le petit-déjeuner vous sera servi. Vous pourrez vous détendre avec une boisson dans le bar sur place. Des événements d’entreprise peuvent être organisés dans les 3 salles de réunion modernes.

Le quartier commerçant et d’affaires Euralille se trouve à 10 minutes de marche. Vous rejoindrez le stade Pierre-Mauroy en 15 minutes de route. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63268,3.06797
Lille,https://www.booking.com/hotel/fr/barriere-lille.fr.html,Hôtel Barrière Lille,8.7,"777 bis Pont De Flandres, Centre de Lille, 59777 Lille, France","Établissement 5 étoiles, l'Hôtel Barrière Lille vous accueille à Lille, à 400 mètres de la gare de Lille-Europe, à 15 minutes de route du stade Pierre Mauroy et à 9 minutes à pied du Lille Grand Palais. Il vous propose 3 restaurants, un casino, un théâtre ainsi qu'un centre d'affaires. De plus, vous bénéficierez de l'accès gratuit au spa avec un sauna et une salle de sport.

Toutes les chambres comprennent un dressing et de grandes fenêtres les baignant de lumière naturelle et offrant une vue sur la ville. Elles disposent d'une connexion Wi-Fi gratuite et d'une télévision à écran plat avec les bouquets beIN Sports et Canal+.

Un petit-déjeuner buffet est servi tous les matins au restaurant La Terrasse du Parc ou dans le confort de votre chambre. Le chef du restaurant Les Hauts de Lille vous fera déguster une cuisine française novatrice. Vous pourrez également savourer un cocktail au bar de l'hôtel, l'Escal'777.

Un parking privé est disponible moyennant des frais supplémentaires, et un service de voiturier est assuré. Vous séjournerez à 200 mètres du centre commercial Euralille, à 20 minutes de marche du complexe Nouveau Siècle et à 10 minutes à pied du Zénith Arena. Des vélos sont disponibles à la location sur place pour vous permettre de découvrir la ville, située à 1,5 km. L'Hôtel Barrière Lille est accessible en 5 minutes en voiture depuis les autoroutes A22 et E17. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63685,3.07736
Lille,https://www.booking.com/hotel/fr/aparthotel-adagio-lille-centre-grand-place.fr.html,Aparthotel Adagio Lille Centre Grand Place,8.8,"76 Rue De L Hopital Militaire, Centre de Lille, 59800 Lille, France","Possédant un salon commun et une connexion Wi-Fi gratuite, l’établissement Aparthotel Adagio Lille Centre Grand Place vous accueille dans le centre de Lille, près de ces lieux d’intérêt : Printemps, Hospice Gantois et Maison Coilliot.

Certains logements sont dotés de la climatisation, d’une télévision à écran plat, ainsi que d’un coin salon et/ou repas.

Un petit-déjeuner buffet, continental ou américain est servi sur place.

Cet établissement comprend une terrasse bien exposée.

Vous séjournerez à proximité de ces lieux d’intérêt : Gare de Lille-Flandres, Zoo de Lille et Grand’Place de Lille. L'aéroport le plus proche (Aéroport de Lille - Lesquin) est à 9 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63544,3.05995
Lille,https://www.booking.com/hotel/fr/suitehotel-lille-europe.fr.html,Novotel Suites Lille Europe,7.9,"Boulevard De Turin, Centre de Lille, 59000 Lille, France","Installé dans le centre-ville de Lille, l’hôtel 4 étoiles Novotel Suites Lille Europe vous accueille à seulement 600 mètres de la gare de Lille-Flandres, à 11 minutes à pied du complexe Lille Grand Palais et à 10 km du stade Pierre-Mauroy. Cet établissement propose une salle de sport ainsi que des suites avec connexion Wi-Fi gratuite et micro-ondes.

Toutes les suites modernes sont équipées d’une télévision à écran plat et d’un plateau/bouilloire. Leur salle de bains privative est pourvue d’un sèche-cheveux. Tous les logements sont desservis par un ascenseur.

Chaque matin, vous pourrez déguster un petit-déjeuner buffet au Novotel Suites. Vous pourrez également savourer un verre au bar Comptoir Nomade, confortablement assis dans un fauteuil. La Boutique Gourmande de l’hôtel vend des produits d’épicerie fine.

La réception est ouverte 24h/24.

Le Novotel Suites Lille Europe se trouve à 800 mètres du Zénith de Lille, à 1,3 km du palais des Beaux-Arts et à 1,7 km du centre de conventions du Nouveau Siècle. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.6386,3.07682
Lille,https://www.booking.com/hotel/fr/le-grand-hotel.fr.html,Grand Hôtel Lille,8.0,"51 Rue Faidherbe, Centre de Lille, 59000 Lille, France","Situé dans le centre de Lille, juste à côté de la gare de Lille-Flandres, le Grand Hôtel Lille dispose d'une réception ouverte 24h/24, d'une bagagerie et d'un ascenseur. L'hôtel vous accueille à 900 mètres du Grand Palais de Lille et à 650 mètres du centre de conventions Nouveau Siècle. Il se trouve à seulement 300 mètres de la Grand'Place et à 5 minutes à pied du Vieux-Lille.

Toutes les chambres sont équipées d'une télévision par satellite à écran plat et d'un téléphone. Leur salle de bains privative est pourvue d'un sèche-cheveux.

Un petit-déjeuner buffet est servi chaque matin sur place. Vous trouverez plusieurs restaurants à quelques minutes de marche.

Le Grand Hôtel Lille met à votre disposition un service d'étage et une connexion Wi-Fi gratuite. L'établissement est à 600 mètres de la gare de Lille-Europe, tandis que la station de métro Gare Lille-Flandres vous attend à seulement 50 mètres. Enfin, vous séjournerez à 18 minutes de route du stade Pierre-Mauroy. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.6369,3.06799
Lille,https://www.booking.com/hotel/fr/edgar-suites-lille-faidherbe.fr.html,Edgar Suites Lille - Faidherbe,9.1,"40 Place de la Gare, Centre de Lille, 59800 Lille, France","L’établissement Edgar Suites Lille - Faidherbe se trouve dans le centre de Lille, à respectivement 200 mètres et 600 mètres de ces lieux d’intérêt : Gare de Lille-Flandres et Hospice Gantois. Il propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.

Revêtus de parquet, les hébergements disposent d’une télévision à écran plat avec les chaînes du satellite, d’un coin repas et d’une cuisine entièrement équipée avec un réfrigérateur. Leur salle de bains privative comprend une douche et un sèche-cheveux. Un lave-vaisselle, un micro-ondes et une plaque de cuisson sont également disponibles, de même qu’une machine à café et une bouilloire.

Vous séjournerez à proximité de ces lieux d’intérêt : Zénith de Lille, Grand’Place de Lille et Lille Grand Palais. L'aéroport le plus proche (Aéroport de Lille - Lesquin) est à 9 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63584,3.06986
Lille,https://www.booking.com/hotel/fr/mama-shelter-lille.fr.html,Mama Shelter Lille,8.3,"97 PLACE SAINT HUBERT, Centre de Lille, 59800 Lille, France","Le Mama Shelter Lille est situé dans le centre de Lille, à 4 minutes à pied de la gare et de la station de métro Lille Flandres ainsi qu'à 7 minutes de marche de la gare Lille Europe. Cet hôtel se trouve à 600 mètres de la Grand-Place et de l'opéra de Lille.

Les chambres sont munies de la climatisation, d'une connexion Wi-Fi gratuite et de vidéos à la demande gratuites. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.

Tous les matins, vous pourrez déguster un petit-déjeuner buffet. Le restaurant sert des repas faits maison. Vous pourrez également déguster des cocktails au bar ou sur le toit.

Parlant 5 langues, le personnel de la réception ouverte 24h/24 se tient à votre entière disposition. Lors de votre séjour, vous pourrez profiter d'une blanchisserie, d'un service de conciergerie et d'un parking.

Vous séjournerez à 350 mètres du centre commercial Euralille, à 1,4 km du palais des beaux-arts de Lille et à 850 mètres de la cathédrale Notre-Dame de la Treille. L'aéroport de Lille-Lesquin est à 11 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63862,3.07149
Lille,https://www.booking.com/hotel/fr/alliance-lille-couvent-des-minimes.fr.html,Alliance Lille - Couvent Des Minimes,7.5,"17 Quai Du Wault, Vieux-Lille, 59027 Lille, France","L'Alliance Lille - Couvent Des Minimes occupe un ancien couvent du XVIIe siècle situé à 5 minutes du centre de Lille. Doté d'un salon luxueux et d'une terrasse surmontée d'une immense verrière, il se trouve à 450 mètres du centre de conventions Nouveau Siècle.

Présentant une décoration élégante, toutes les chambres et suites sont équipées de la climatisation, d'un minibar ainsi que d'une télévision par satellite avec Canal+. Elles possèdent également une salle de bains en marbre et une connexion Wi-Fi gratuite.

Le restaurant Le Jardin du Cloître propose un petit-déjeuner buffet tous les jours ainsi qu'une cuisine locale préparée avec des produits frais du marché. Des spectacles sont organisés tous les soirs au piano-bar L'Échiquier.

Cet établissement est accessible à seulement 150 mètres du bois de Boulogne, un verdoyant parc de 50 hectares. Les gares SNCF/TGV de Lille-Europe et de Lille-Flandres sont implantées à 15 minutes en voiture. Vous pourrez rejoindre le parc des expositions Lille Grand Palais à 6 km de l'Alliance Lille - Couvent Des Minimes, tout comme le stade Pierre Mauroy. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63796,3.05455
Lille,https://www.booking.com/hotel/fr/novotel-lille-centre-gares.fr.html,Novotel Lille Centre Gares,8.1,"49 Rue De Tournai, Centre de Lille, 59000 Lille, France","Situé à seulement 300 mètres de la gare de Lille Flandres, l'hôtel 4 étoiles Novotel Lille Centre Gares se trouve à 5 minutes de marche du centre de Lille, du palais des Congrès et du Zénith.

Les chambres, insonorisées et spacieuses, sont dotées d'équipements modernes, notamment d'une télévision à écran plat. Elles sont également climatisées.

Vous pourrez déguster une cuisine française traditionnelle au café et bar Novotel. Pour votre confort, le café est ouvert 24h/24 et sert des collations légères sur la terrasse.

Vous bénéficierez également sur place d'une salle de sport bien équipée. Le personnel multilingue du Novotel Lille Centre Gares vous propose toute une gamme de services professionnels 24h/24.

Le Grand Palais vous attend à 650 mètres, tandis que le centre de conventions Nouveau Siècle est à moins de 15 minutes à pied.

Deux enfants âgés de 16 ans maximum peuvent séjourner gratuitement dans la chambre de leurs parents. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63447,3.07329
Lille,https://www.booking.com/hotel/fr/brueghel.fr.html,Brueghel,8.1,"3-5 Parvis St Maurice, Centre de Lille, 59000 Lille, France","Le Brueghel vous accueille en plein cœur de Lille, à 300 mètres de la gare Lille Flandres, à 750 mètres de la gare Lille Europe et à 10 minutes à pied du centre de conventions Nouveau Siecle. Vous bénéficierez d'une vue sur l'église gothique St Maurice, située en face de l'hôtel.

Toutes les chambres du Brueghel sont décorées avec du mobilier d'époque. Elles sont dotées d'une connexion Wi-Fi gratuite, d'une télévision et d'une salle de bains privative.

La décoration de l'hôtel Brueghel présente un style ancien unique, avec des statues, des peintures et un ascenseur typique des années 1930 qui vous conduira à votre chambre.

L'établissement sert chaque matin un petit-déjeuner continental et dispose d'une réception ouverte 24h/24.

Les centres commerciaux Euralille et Les Tanneurs se trouvent à respectivement 120 et 450 mètres. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",593500,50.6365654,3.0635282,2025-11-19,0.7857142857142857,9.6,50.63597,3.06672
Bayonne,https://www.booking.com/hotel/fr/cote-basque.fr.html,Hotel Cote Basque,8.0,"2 rue Maubec, 64100 Bayonne, France","L'Hotel Cote Basque est situé au cœur de la ville historique de Bayonne, en face du pont Saint-Esprit. Il propose une connexion Wi-Fi gratuite et des chambres avec salle de bains privative.

Les chambres de l'Hotel Cote Basque sont dotées de la télévision par satellite et de la climatisation. Elles sont accessibles par ascenseur. Un sèche-cheveux peut être fourni sur demande.

Chaque matin, l’hôtel sert un petit-déjeuner buffet complet.

L'Hotel Cote Basque se trouve à 100 mètres de la gare de Bayonne, à 5 km de Biarritz et à 30 km de Saint-Sébastien. Un parking public est disponible à proximité moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",641020,43.4945144,-1.4736657,2025-11-19,3.5142857142857147,16.52857142857143,43.4962,-1.46952
Bayonne,https://www.booking.com/hotel/fr/parc-709-bayonne.fr.html,Parc 709 Bayonne,9.0,"6 Boulevard du BAB, 64100 Bayonne, France","L’hébergement Parc 709 Bayonne offre une vue sur le cours d’eau, à environ 12 km de ce lieu d’intérêt : Gare de Biarritz La Négresse. Il comprend un balcon et une machine à café. Cet appartement est à respectivement 21 km et 22 km de : Église Saint-Jean-Baptiste et Gare de Saint-Jean-de-Luz.

Cet appartement comporte 1 chambre, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec les chaînes du câble, une cuisine entièrement équipée et une terrasse offrant une vue sur la ville. Cet hébergement 4 étoiles propose un parking privé gratuit ainsi qu’une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Vous séjournerez à respectivement 35 km et 36 km de ces lieux d’intérêt : Gare d'Hendaye et Centre de Congrès - Foire-Expo Ficoba. L'aéroport le plus proche (Aéroport de Biarritz-Pays basque) est à 6 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",641020,43.4945144,-1.4736657,2025-11-19,3.5142857142857147,16.52857142857143,43.49514,-1.48156
